customer_id,customer_type,primary_sales_channel,first_order_day_fk
K1386236511,B2C,Online,20161212
K1386475148,B2C,Online,20170103
K1387124623,B2C,Online,20170223
K138779941,B2C,Online,20170426
K1388509057,B2C,Online,20170104
K1388946034,B2C,Online,20170113
K1389005982,B2C,Online,20170515
K1389181566,B2C,Online,20160812
K1389385054,B2C,Online,20160401
K1389649555,B2C,Online,20170430
K1389700516,B2C,Online,20170507
K1389832876,B2C,Online,20161219
K1390092336,B2C,Online,20160712
K1390242218,B2C,Online,20170318
K1390748201,B2C,Online,20170116
K1391440448,B2C,Online,20160921
K1392425588,B2C,Online,20161117
K1392450946,B2C,Online,20160426
K139298170,B2C,Online,20151108
K1393731953,B2C,Online,20161010
K139401018,B2C,Online,20170113
K1394664387,B2C,Online,20161128
K1394754906,B2C,Online,20160720
K139519248,B2C,Online,20160917
K1395673584,B2C,Online,20170417
K1395810595,B2C,Online,20170207
K1397319978,B2C,Online,20160710
K1397955287,B2C,Online,20170505
K139796126,B2C,Online,20170510
K1397979655,B2C,Online,20170319
K1398202472,B2C,Online,20170111
K1398235034,B2C,Online,20170102
K1398599228,B2C,Online,20161223
K1399454180,B2C,Online,20160523
K1399679328,B2C,Online,20170407
K1401111759,B2C,Online,20170205
K1401184048,B2C,Online,20160904
K1401289361,B2C,Online,20161111
K1402521463,B2C,Online,20170203
K1402526978,B2C,Online,20170119
K1402864753,B2C,Online,20170418
K1402932004,B2C,Online,20170429
K1403067385,B2C,Online,20170517
K1403109526,B2C,Online,20160226
K1403733442,B2C,Online,20170115
K1403966222,B2C,Online,20170122
K1404021750,B2C,Online,20170605
K1404112421,B2C,Online,20170404
K1404184867,B2C,Online,20160220
K1404755732,B2C,Online,20160727
K140476238,B2C,Online,20170112
K1404854105,B2C,Online,20160220
K1405257492,B2C,Online,20160531
K1405453434,B2C,Online,20160114
K1406388036,B2C,Online,20161209
K1406613692,B2C,Online,20170202
K1406633645,B2C,Online,20160829
K1406800326,B2C,Online,20160807
K1407544522,B2C,Online,20160930
K1407732470,B2C,Online,20170128
K1408174585,B2C,Online,20160405
K1408388787,B2C,Online,20170123
K140839263,B2C,Online,20161006
K1408417156,B2C,Online,20170520
K1408861197,B2C,Online,20161003
K140907021,B2C,Online,20150101
K1409078623,B2C,Online,20170629
K1409369983,B2C,Online,20170121
K1409653385,B2C,Online,20170122
K1409810591,B2C,Online,20160531
K1409875185,B2C,Online,20170111
K1409942586,B2C,Online,20170109
K1410728031,B2C,Online,20160706
K1410732349,B2C,Online,20150719
K1412257293,B2C,Online,20160912
K1412710311,B2C,Online,20170208
K1413893653,B2C,Online,20170214
K1413997394,B2C,Online,20161012
K1414366627,B2C,Online,20160823
K1414748930,B2C,Online,20170505
K1414885172,B2C,Online,20161024
K1415741387,B2C,Online,20160827
K1416268628,B2C,Online,20170319
K141628542,B2C,Online,20160916
K1416567367,B2C,Online,20160808
K1416640542,B2C,Online,20160214
K1416993318,B2C,Online,20160420
K1417046916,B2C,Online,20161112
K1417257701,B2C,Online,20170602
K1417447163,B2C,Online,20170424
K141790599,B2C,Online,20160325
K1417911463,B2C,Online,20160927
K1418102132,B2C,Online,20170104
K141816287,B2C,Online,20170113
K1418816662,B2B,Offline,20160610
K1418854944,B2C,Online,20170412
K1418951617,B2C,Online,20160609
K1419659019,B2C,Online,20170404
K1419870374,B2C,Online,20160302
K1419938809,B2C,Online,20170504
K1420102659,B2C,Online,20170529
K142084772,B2C,Online,20160312
K1421106809,B2C,Online,20170225
K1421468292,B2C,Online,20160330
K1421626632,B2C,Online,20161107
K1422484289,B2C,Online,20170226
K1422604559,B2C,Online,20170115
K1422712169,B2C,Online,20160530
K1422885843,B2C,Online,20170123
K1423053642,B2C,Online,20160131
K1424366056,B2C,Online,20160921
K1424714858,B2C,Online,20170302
K1424844930,B2C,Online,20170220
K1425029723,B2C,Online,20170107
K1425646160,B2C,Online,20160301
K1425685989,B2C,Online,20170104
K1425818410,B2C,Online,20160830
K1426004553,B2C,Online,20160809
K1426619375,B2C,Online,20160212
K1427041185,B2C,Online,20141004
K1427152273,B2C,Online,20160901
K1427216032,B2C,Online,20170119
K1427433385,B2C,Online,20151127
K1428764109,B2C,Online,20160513
K1428903327,B2C,Online,20160217
K142894436,B2C,Online,20161008
K1428971570,B2C,Online,20170524
K1429188287,B2C,Online,20170202
K1429720425,B2C,Online,20170325
K1429804118,B2C,Online,20160630
K1430026466,B2C,Online,20170503
K143040805,B2C,Online,20160627
K1431147194,B2C,Online,20170402
K1431355188,B2C,Online,20150910
K1431579902,B2C,Online,20160210
K1431719850,B2C,Online,20160510
K1431799267,B2C,Online,20170125
K1432432101,B2C,Online,20170118
K1432727497,B2C,Online,20170119
K1432878362,B2C,Online,20161108
K1433479499,B2C,Online,20160621
K1433522781,B2C,Online,20160504
K1433526115,B2C,Online,20160905
K1433669336,B2C,Online,20160715
K1434246036,B2C,Online,20160423
K1434677097,B2C,Online,20170423
K1435025303,B2C,Online,20160616
K143582888,B2C,Online,20161214
K1435929365,B2C,Online,20160425
K1437146140,B2C,Online,20160521
K1437917611,B2C,Online,20160423
K1438275956,B2C,Online,20170123
K1439379651,B2C,Online,20161219
K1439634913,B2C,Online,20170626
K1440033398,B2C,Online,20170513
K1440586862,B2C,Online,20170121
K1441011468,B2C,Online,20170517
K1441172948,B2C,Online,20160718
K1441410824,B2C,Online,20170211
K1441443001,B2C,Online,20170114
K1441597783,B2C,Online,20161010
K1441905472,B2C,Online,20160801
K1442086053,B2C,Online,20161218
K1442556429,B2C,Online,20170104
K1443298565,B2C,Online,20160423
K1443436278,B2C,Online,20161102
K1443829620,B2C,Online,20160813
K1443842281,B2C,Online,20170221
K1444554789,B2C,Online,20161118
K144463736,B2C,Online,20160730
K1444746232,B2C,Online,20160729
K1445529399,B2C,Online,20150330
K1445570688,B2C,Online,20170106
K1446410825,B2C,Online,20170520
K1446571983,B2C,Online,20161020
K1447266852,B2C,Online,20170215
K1447632431,B2C,Online,20161119
K144892225,B2C,Online,20161115
K1448944478,B2C,Online,20170420
K1449434802,B2C,Online,20170501
K1449536704,B2C,Online,20170210
K1449561055,B2C,Online,20170518
K1449562807,B2C,Online,20170105
K1450120731,B2C,Online,20170103
K1451233111,B2C,Online,20170118
K1451706931,B2C,Online,20170307
K1451959405,B2C,Online,20170106
K1452109723,B2C,Online,20170621
K1452584036,B2C,Online,20170107
K1453050875,B2C,Online,20170506
K1453181557,B2C,Online,20170114
K1453362108,B2C,Online,20170424
K1453607468,B2C,Online,20170606
K1453691276,B2C,Online,20170419
K1454560801,B2C,Online,20160627
K1454605862,B2C,Online,20170119
K1454645665,B2C,Online,20160427
K145472644,B2C,Online,20160502
K1454728427,B2C,Online,20170113
K1455535703,B2C,Online,20170329
K1455723138,B2C,Online,20170501
K145579983,B2C,Online,20170113
K1456025993,B2C,Online,20170503
K1456034402,B2C,Online,20170512
K1456244176,B2C,Online,20170105
K1458377662,B2C,Online,20170129
K1459132767,B2C,Online,20170114
K1460370556,B2C,Online,20160219
K1460463693,B2C,Online,20170113
K1460968088,B2C,Online,20170109
K1461439105,B2C,Online,20161207
K1461713103,B2C,Online,20170228
K1461718357,B2C,Online,20170320
K1462435788,B2C,Online,20170104
K1462659740,B2C,Online,20170123
K1463012655,B2C,Online,20170402
K1463281605,B2C,Online,20170129
K1463293007,B2C,Online,20170404
K1463909347,B2C,Online,20160823
K1464042933,B2C,Online,20170128
K1464055323,B2C,Online,20161209
K1464093318,B2C,Online,20160420
K1464737189,B2C,Online,20160228
K1465144107,B2C,Online,20161130
K146540074,B2C,Online,20170108
K1465610977,B2C,Online,20160503
K1465985457,B2C,Online,20160813
K1466362860,B2C,Online,20160314
K1467556507,B2C,Online,20170419
K1467619288,B2C,Online,20170515
K1468086789,B2C,Online,20170301
K1468158287,B2C,Online,20160911
K1468179096,B2C,Online,20170524
K1468269141,B2C,Online,20170223
K1469968151,B2C,Online,20170423
K1470016953,B2C,Online,20170218
K1470086595,B2C,Online,20170322
K1470200655,B2C,Online,20160418
K1470424550,B2C,Online,20161114
K1471380289,B2C,Online,20170403
K1471400013,B2C,Online,20160214
K1472028458,B2C,Online,20170208
K1472075672,B2C,Online,20170103
K1472452435,B2C,Online,20161205
K1474319819,B2C,Online,20170118
K1474489464,B2C,Online,20151021
K1475031483,B2C,Online,20170424
K1475190996,B2C,Online,20170212
K1476657880,B2C,Online,20160326
K147670567,B2C,Online,20170409
K1477285985,B2C,Online,20160126
K1477870627,B2C,Online,20170109
K1478761776,B2C,Online,20160831
K1479310217,B2C,Online,20170424
K1479984377,B2C,Online,20160108
K148003727,B2C,Online,20160901
K1480103056,B2C,Online,20160330
K1480334490,B2C,Online,20170116
K1480412121,B2C,Online,20160214
K1480551989,B2C,Online,20170418
K1480877620,B2C,Online,20161230
K1481466853,B2C,Online,20160729
K1481479996,B2C,Online,20170214
K1481866799,B2C,Online,20170419
K1482803422,B2C,Online,20170419
K148431712,B2C,Online,20170201
K1485848801,B2C,Online,20170508
K1485934130,B2C,Online,20170418
K1485950445,B2C,Online,20160927
K1486023645,B2C,Online,20170419
K1486039462,B2C,Online,20160712
K1486692287,B2C,Online,20160824
K1488117176,B2C,Online,20160923
K1488695900,B2C,Online,20170205
K1489248424,B2C,Online,20170405
K149000534,B2C,Online,20170110
K149021536,B2C,Online,20160423
K1490843488,B2C,Online,20160531
K1491064187,B2C,Online,20170122
K1492213536,B2C,Online,20160607
K1492663046,B2C,Online,20170117
K1493724198,B2C,Online,20170424
K1494166283,B2C,Online,20170411
K1494500124,B2C,Online,20170110
K1494871987,B2C,Online,20170619
K1494924479,B2C,Online,20170602
K1494927609,B2C,Online,20170125
K1495037817,B2C,Online,20160113
K1495075688,B2C,Online,20170210
K1495590475,B2C,Online,20160505
K1495953873,B2C,Online,20161004
K1495984203,B2C,Online,20170110
K1496430796,B2C,Online,20170110
K14967965,B2C,Online,20170313
K1496809032,B2C,Online,20150406
K1496840845,B2C,Online,20170615
K1497469521,B2C,Online,20170519
K1499572562,B2C,Online,20161101
K149981199,B2C,Online,20170126
K1500437246,B2C,Online,20161215
K1500666265,B2C,Online,20170515
K1500699380,B2C,Online,20161130
K1500899951,B2C,Online,20160529
K1501617435,B2C,Online,20170419
K1502151350,B2C,Online,20160718
K1502475583,B2C,Online,20170111
K1502560545,B2C,Online,20160409
K1502703978,B2C,Online,20170131
K1502752592,B2C,Online,20160305
K1503035515,B2C,Online,20160216
K1503766858,B2C,Online,20170110
K1505223573,B2C,Online,20160228
K150524177,B2C,Online,20170112
K1505784956,B2C,Online,20170426
K150601325,B2C,Online,20160523
K1506510849,B2C,Online,20170106
K1508017436,B2C,Online,20170112
K1508395021,B2C,Online,20160827
K1508444541,B2C,Online,20170212
K1509636995,B2C,Online,20161106
K1511912700,B2C,Online,20170529
K1512788037,B2C,Online,20170111
K1513007603,B2C,Online,20170104
K1513668329,B2C,Online,20160821
K1514161134,B2C,Online,20160817
K1514257243,B2C,Online,20170329
K1514829442,B2C,Online,20170326
K1515110060,B2C,Online,20160304
K1515133681,B2C,Online,20160417
K151519176,B2C,Online,20170206
K1515191935,B2C,Online,20161127
K1515259619,B2C,Online,20160518
K1515748724,B2C,Online,20170109
K1515783651,B2C,Online,20170105
K1516220490,B2C,Online,20160331
K1516306072,B2C,Online,20170112
K1516583516,B2C,Online,20160605
K1516752278,B2C,Online,20160826
K1516884778,B2C,Online,20161027
K1517531256,B2C,Online,20160811
K1517999756,B2C,Online,20170305
K151915686,B2C,Online,20170427
K1519529370,B2C,Online,20170207
K1519702047,B2C,Online,20170308
K1520297117,B2C,Online,20160516
K1520429304,B2C,Online,20170408
K1520766818,B2C,Online,20160406
K1521158979,B2C,Online,20160728
K1521832516,B2C,Online,20170516
K1522144133,B2C,Online,20160619
K1522174135,B2C,Online,20160523
K1522382386,B2C,Online,20170423
K1522763002,B2C,Online,20170118
K1522892318,B2C,Online,20170606
K1523053565,B2C,Online,20160523
K1523433511,B2C,Online,20170401
K1523539441,B2C,Online,20160630
K1523962752,B2C,Online,20160422
K1525387819,B2C,Online,20170109
K1526132995,B2C,Online,20161207
K1526196299,B2C,Online,20160328
K1526835180,B2C,Online,20151021
K1526929603,B2C,Online,20170421
K1527633081,B2C,Online,20151104
K1527798051,B2C,Online,20160107
K1528511794,B2C,Online,20170429
K1528904098,B2C,Online,20161003
K152945840,B2C,Online,20170104
K152985161,B2C,Online,20161013
K1531637048,B2C,Online,20170427
K1531823926,B2C,Online,20170606
K1531846646,B2C,Online,20160509
K1532665301,B2C,Online,20160818
K153329959,B2C,Online,20161013
K1533557987,B2C,Online,20170128
K1533757211,B2C,Online,20170201
K1533765049,B2C,Online,20160702
K1535064698,B2C,Online,20160521
K153658217,B2C,Online,20160725
K1536681814,B2C,Online,20160315
K153685137,B2C,Online,20170105
K1536891689,B2C,Online,20160628
K1538109915,B2C,Online,20170506
K1538960549,B2C,Online,20170127
K1538993833,B2C,Online,20170114
K1539530823,B2C,Online,20160415
K1539678554,B2C,Online,20170321
K1539695998,B2C,Online,20170517
K1539825297,B2C,Online,20161025
K1540411421,B2C,Online,20170502
K1540478055,B2C,Online,20170413
K1540648121,B2C,Online,20170129
K1541260880,B2C,Online,20160225
K1541638554,B2C,Online,20170522
K1541801558,B2C,Online,20160523
K1541921757,B2C,Online,20170523
K1542103876,B2C,Online,20170114
K1542111206,B2C,Online,20170418
K1542276331,B2C,Online,20170222
K1542461538,B2C,Online,20160417
K1542649133,B2C,Online,20160425
K1543683629,B2C,Online,20160822
K1543752321,B2C,Online,20160419
K15438591,B2C,Online,20170407
K1544472948,B2C,Online,20170214
K1544473341,B2C,Online,20160912
K1544546014,B2C,Online,20170520
K1544684359,B2C,Online,20170405
K1544779607,B2C,Online,20160901
K1544909138,B2C,Online,20160421
K1544919900,B2C,Online,20160217
K1545027432,B2C,Online,20170329
K1545173541,B2C,Online,20170102
K1546153816,B2C,Online,20160420
K1546337328,B2C,Online,20161206
K1546506175,B2C,Online,20170423
K1547102625,B2C,Online,20160928
K1547514734,B2C,Online,20160626
K1547996258,B2C,Online,20170420
K1548531820,B2C,Online,20170106
K1548888518,B2C,Online,20160319
K154915483,B2C,Online,20160621
K1549493698,B2C,Online,20170606
K154955048,B2C,Online,20170115
K1549734943,B2C,Online,20170306
K1550380454,B2C,Online,20170204
K1550438443,B2C,Online,20170226
K1550591785,B2C,Online,20161012
K1551184490,B2C,Online,20151112
K155143166,B2C,Online,20160824
K1551610876,B2C,Online,20170122
K1551692491,B2C,Online,20170511
K1551908668,B2C,Online,20170508
K1552085051,B2C,Online,20160809
K1552253879,B2C,Online,20170113
K1552691164,B2C,Online,20160412
K1552734990,B2C,Online,20170527
K1553219874,B2C,Online,20170421
K1553410323,B2C,Online,20170119
K1553711871,B2C,Online,20170630
K15546242,B2C,Online,20170114
K1554650580,B2C,Online,20170209
K1555123711,B2C,Online,20170601
K1555175175,B2C,Online,20170420
K1555462602,B2C,Online,20170507
K155601110,B2C,Online,20170120
K1556277046,B2C,Online,20160720
K1556281559,B2C,Online,20170524
K1556468239,B2C,Online,20170426
K1557093214,B2C,Online,20160727
K1558690111,B2C,Online,20170509
K1558696573,B2C,Online,20170509
K1558785711,B2C,Online,20170512
K155895526,B2C,Online,20170421
K1558964463,B2C,Online,20170306
K1559050438,B2C,Online,20170129
K1559238974,B2C,Online,20160519
K1559595625,B2C,Online,20170425
K1561228793,B2C,Online,20170517
K1561450151,B2C,Online,20160331
K1561888444,B2C,Online,20170423
K1562409884,B2C,Online,20160711
K1562628032,B2C,Online,20150818
K1562709202,B2C,Online,20170105
K1562879189,B2C,Online,20160213
K1562996663,B2C,Online,20160403
K15634369,B2C,Online,20160712
K1563607219,B2C,Online,20160226
K156411322,B2C,Online,20161212
K1564187379,B2C,Online,20170227
K1564511863,B2C,Online,20170113
K1564696150,B2C,Online,20170618
K156506993,B2C,Online,20161207
K1565504623,B2C,Online,20170602
K1565715141,B2C,Online,20161012
K1565732264,B2C,Online,20170107
K1566129219,B2C,Online,20170520
K156634834,B2C,Online,20161106
K1566414990,B2C,Online,20170105
K1566636655,B2C,Online,20170112
K1567538936,B2C,Online,20161121
K156782922,B2C,Online,20160819
K1567957794,B2C,Online,20160314
K1568396478,B2C,Online,20170509
K156844766,B2C,Online,20170421
K1568860403,B2C,Online,20170107
K1569438108,B2C,Online,20160525
K1569544643,B2C,Online,20151016
K1569694050,B2C,Online,20161217
K1569839695,B2C,Online,20170522
K1569871684,B2C,Online,20160714
K1570609916,B2C,Online,20170125
K1571114100,B2C,Online,20170129
K1571175713,B2C,Online,20161020
K1571213023,B2C,Online,20160414
K1571748163,B2C,Online,20170206
K1571773311,B2C,Online,20170116
K1571852152,B2C,Online,20170110
K157199326,B2C,Online,20161011
K1572102743,B2C,Online,20170115
K1572351904,B2C,Online,20160623
K1572373375,B2C,Online,20170426
K1572520247,B2C,Online,20170101
K1572845768,B2C,Online,20170107
K1572923572,B2C,Online,20150916
K1573403168,B2C,Online,20170422
K1573918305,B2C,Online,20160703
K1573967587,B2C,Online,20160727
K1574020160,B2C,Online,20170108
K1574042097,B2C,Online,20160710
K1574046217,B2C,Online,20170425
K1574393483,B2C,Online,20150915
K1575309096,B2C,Online,20160421
K1576300336,B2C,Online,20170114
K1576618418,B2C,Online,20170628
K1576667287,B2C,Online,20160717
K15769000,B2C,Online,20170520
K1577408805,B2C,Online,20160224
K157981643,B2C,Online,20170402
K158004233,B2C,Online,20170422
K1580190336,B2C,Online,20170116
K1580783727,B2C,Online,20170129
K1580907369,B2C,Online,20170602
K1581319584,B2C,Online,20170518
K158223380,B2C,Online,20170122
K1582559306,B2C,Online,20161026
K1582640735,B2C,Online,20170227
K1583009091,B2C,Online,20170111
K158350499,B2C,Online,20170102
K1583642726,B2C,Online,20161206
K1584166891,B2C,Online,20160421
K1584347065,B2C,Online,20170501
K1584382507,B2C,Online,20170416
K1584474172,B2C,Online,20170501
K1584486333,B2C,Online,20160723
K1585377129,B2C,Online,20170111
K1585540342,B2C,Online,20170117
K1585943822,B2C,Online,20170124
K1586091500,B2C,Online,20170613
K1586450969,B2C,Online,20160620
K1587238945,B2C,Online,20151216
K1587424703,B2C,Online,20160509
K1587609774,B2C,Online,20160527
K1587832014,B2C,Online,20170426
K1588147479,B2C,Online,20170104
K1588175414,B2C,Online,20170123
K1588302163,B2C,Online,20160521
K1589288933,B2C,Online,20170203
K1590024025,B2C,Online,20170105
K1590291918,B2C,Online,20170118
K1590303938,B2C,Online,20160717
K1590324336,B2C,Online,20160809
K1590361723,B2C,Online,20170212
K1591325000,B2C,Online,20170115
K1591596965,B2C,Online,20160720
K1592150161,B2C,Online,20160428
K1592156599,B2C,Online,20170212
K159224882,B2C,Online,20170112
K1592465651,B2C,Online,20160312
K1593069208,B2C,Online,20170219
K159314086,B2C,Online,20170116
K1593598024,B2C,Online,20160811
K1593959895,B2C,Online,20160208
K1594129476,B2C,Online,20170126
K1594456624,B2C,Online,20170117
K1594798413,B2C,Online,20170222
K1595023463,B2C,Online,20170105
K1595998447,B2C,Online,20160528
K1596336781,B2C,Online,20170128
K1596362009,B2C,Online,20170109
K1596470615,B2C,Online,20170205
K1596475611,B2C,Online,20161222
K159652432,B2C,Online,20161110
K1596760936,B2C,Online,20161120
K1597047189,B2C,Online,20160824
K1598250788,B2C,Online,20161227
K1598442576,B2C,Online,20170118
K1598980369,B2C,Online,20170210
K1599487900,B2C,Online,20170121
K1599557503,B2C,Online,20150918
K1599646265,B2C,Online,20160502
K1599763154,B2C,Online,20170104
K1599926767,B2C,Online,20170511
K1601163355,B2C,Online,20170118
K1601175176,B2C,Online,20160704
K1601730232,B2C,Online,20170330
